,#,ID,NAME,EQUATION,EC-NUMBER,GENE ASSOCIATION,LOWER BOUND,UPPER BOUND,OBJECTIVE,COMPARTMENT,MIRIAM,SUBSYSTEM,REPLACEMENT ID,NOTE,REFERENCE,CONFIDENCE SCORE
3129,,MMRNR04866,Adenosine Monophosphate Deaminase,AMP[c] + H+[c] + H2O[c] => IMP[c] + NH4+[c],3.5.4.6,ENSMUSG00000005686 or ENSMUSG00000027889 or ENSMUSG00000070385,,,,,,Nucleotide metabolism,,,,
3130,,MMRNR04867,ATP Diphosphohydrolase,ATP[s] + 2 H2O[s] => AMP[s] + 2 H+[s] + 2 Pi[s],3.6.1.5,ENSMUSG00000015085 or ENSMUSG00000021236 or ENSMUSG00000033068 or ENSMUSG00000048120,,,,,,Nucleotide metabolism,,,,
3131,,MMRNR04868,ATP Diphosphohydrolase,ADP[s] + H2O[s] => AMP[s] + H+[s] + Pi[s],3.6.1.5,ENSMUSG00000015085 or ENSMUSG00000021236 or ENSMUSG00000033068 or ENSMUSG00000036813 or ENSMUSG00000048120,,,,,,Nucleotide metabolism,,,,
3132,,MMRNR04869,ATPcytidine 5-Phosphotransferase,ATP[c] + cytidine[c] => ADP[c] + CMP[c] + H+[c],,ENSMUSG00000002550 or ENSMUSG00000026558,,,,,,Nucleotide metabolism,,,,
3133,,MMRNR04871,Cytidylate Kinase (CMP) (GTP),CMP[c] + GTP[c] <=> CDP[c] + GDP[c],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3134,,MMRNR04875,"Deoxycytidine Kinase, Nuclear (ATP)",ATP[n] + deoxycytidine[n] <=> ADP[n] + dCMP[n] + H+[n],2.7.1.74,ENSMUSG00000029366,,,,,,Nucleotide metabolism,,,,
3135,,MMRNR04876,"Deoxycytidine Kinase, Nuclear (UTP)",deoxycytidine[n] + UTP[n] <=> dCMP[n] + H+[n] + UDP[n],2.7.1.74,ENSMUSG00000029366,,,,,,Nucleotide metabolism,,,,
3136,,MMRNR04877,Deoxyguanosine Kinase,ATP[m] + deoxyguanosine[m] => ADP[m] + dGMP[m] + H+[m],2.7.1.113,ENSMUSG00000014554,,,,,,Nucleotide metabolism,,,,
3137,,MMRNR04880,"Nucleoside-Diphosphatase (IDP), Extracellular",H2O[s] + IDP[s] => H+[s] + IMP[s] + Pi[s],3.6.1.6,ENSMUSG00000025575 or ENSMUSG00000036813 or ENSMUSG00000048120,,,,,,Nucleotide metabolism,,,,
3138,,MMRNR04881,"Nucleoside-Diphosphatase (GDP), Extracellular",GDP[s] + H2O[s] => GMP[s] + H+[s] + Pi[s],3.6.1.6,ENSMUSG00000025575 or ENSMUSG00000036813 or ENSMUSG00000048120,,,,,,Nucleotide metabolism,,,,
3139,,MMRNR04882,"Nucleoside-Diphosphatase (UDP), Endoplasmic Reticulum",H2O[r] + UDP[r] => H+[r] + Pi[r] + UMP[r],3.6.1.6,ENSMUSG00000021236 or ENSMUSG00000022066 or ENSMUSG00000025192 or ENSMUSG00000025575 or ENSMUSG00000095463,,,,,,Nucleotide metabolism,,,,
3140,,MMRNR04883,"Nucleoside-Diphosphatase (UDP), Extracellular",H2O[s] + UDP[s] => H+[s] + Pi[s] + UMP[s],3.6.1.6,ENSMUSG00000025575 or ENSMUSG00000036813 or ENSMUSG00000048120,,,,,,Nucleotide metabolism,,,,
3141,,MMRNR04884,"Nucleoside-Diphosphatase (UDP), Golgi Apparatus",H2O[g] + UDP[g] => H+[g] + Pi[g] + UMP[g],3.6.1.6,ENSMUSG00000022066 or ENSMUSG00000025192 or ENSMUSG00000095463,,,,,,Nucleotide metabolism,,,,
3142,,MMRNR04885,Nucleoside-Diphosphatase (dUDP),dUDP[c] + H2O[c] => dUMP[c] + H+[c] + Pi[c],3.6.1.6,ENSMUSG00000026281,,,,,,Nucleotide metabolism,,,,
3143,,MMRNR04886,"Nucleoside-Diphosphatase (UTP), Extracellular",H2O[s] + UTP[s] => H+[s] + Pi[s] + UDP[s],3.6.1.6,ENSMUSG00000025575 or ENSMUSG00000036813 or ENSMUSG00000048120,,,,,,Nucleotide metabolism,,,,
3144,,MMRNR04887,Nucleoside-Diphosphate Kinase (ATP:DIDP),ATP[c] + dIDP[c] <=> ADP[c] + dITP[c],2.7.4.6,ENSMUSG00000020857 or ENSMUSG00000024177 or ENSMUSG00000026575 or ENSMUSG00000032478 or ENSMUSG00000037601 or ENSMUSG00000073435,,,,,,Nucleotide metabolism,,,,
3145,,MMRNR04889,Nucleoside-Triphosphatase (GTP),GTP[s] + H2O[s] => GDP[s] + H+[s] + Pi[s],3.6.1.15,ENSMUSG00000025575 or ENSMUSG00000036813 or ENSMUSG00000048120,,,,,,Nucleotide metabolism,,,,
3146,,MMRNR04890,"3', 5'-Cyclic-Nucleotide Phosphodiesterase",cAMP[c] + H2O[c] => AMP[c] + H+[c],3.1.4.17,ENSMUSG00000019990 or ENSMUSG00000021699 or ENSMUSG00000025584 or ENSMUSG00000028525 or ENSMUSG00000030653 or ENSMUSG00000031842 or ENSMUSG00000032177 or ENSMUSG00000059173 or ENSMUSG00000069094 or ENSMUSG00000110195,,,,,,Nucleotide metabolism,,,,
3147,,MMRNR04892,"3', 5'-Cyclic-Nucleotide Phosphodiesterase",cGMP[c] + H2O[c] => GMP[c] + H+[c],3.1.4.17,ENSMUSG00000024992 or ENSMUSG00000030653 or ENSMUSG00000041119 or ENSMUSG00000059173 or ENSMUSG00000110195,,,,,,Nucleotide metabolism,,,,
3148,,MMRNR04897,Thioredoxin Reductase (NADPH),H+[m] + NADPH[m] + oxidized thioredoxin[m] => NADP+[m] + thioredoxin[m],1.8.1.9,ENSMUSG00000000811 or ENSMUSG00000020250,,,,,,Nucleotide metabolism,,,,
3149,,MMRNR04898,"Uridylate Kinase (dUMP), Mitochondrial",ATP[m] + dUMP[m] <=> ADP[m] + dUDP[m],2.7.4.14,ENSMUSG00000026281,,,,,,Nucleotide metabolism,,,,
3150,,MMRNR04900,ATP:Deoxyguanosine 5-Phosphotransferase,ATP[c] + deoxyguanosine[c] => ADP[c] + dGMP[c] + H+[c],2.7.1.113,ENSMUSG00000014554,,,,,,Nucleotide metabolism,,,,
3151,,MMRNR04905,DUTP:Cytidine 5-Phosphotransferase,cytidine[c] + dUTP[c] <=> CMP[c] + dUDP[c] + H+[c],2.7.1.48,ENSMUSG00000002550 or ENSMUSG00000026558,,,,,,Nucleotide metabolism,,,,
3152,,MMRNR04906,DUTP:Uridine 5-Phosphotransferase,dUTP[c] + uridine[c] <=> dUDP[c] + H+[c] + UMP[c],2.7.1.48,ENSMUSG00000002550 or ENSMUSG00000026558 or ENSMUSG00000089917,,,,,,Nucleotide metabolism,,,,
3153,,MMRNR04907,Adenylate Kinase,AMP[c] + ATP[c] <=> 2 ADP[c],,ENSMUSG00000024782 or ENSMUSG00000026817 or ENSMUSG00000028527 or ENSMUSG00000028792 or ENSMUSG00000041323 or ENSMUSG00000052293 or ENSMUSG00000078941,,,,,,Nucleotide metabolism,,,,
3154,,MMRNR04908,Adenylosuccinate Synthase,aspartate[c] + GTP[c] + IMP[c] => adenylosuccinate[c] + GDP[c] + 2 H+[c] + Pi[c],6.3.4.4,ENSMUSG00000011148 or ENSMUSG00000015961,,,,,,Nucleotide metabolism,,,,
3155,,MMRNR04909,CTP Synthase (NH3),ATP[c] + NH4+[c] + UTP[c] => ADP[c] + CTP[c] + 2 H+[c] + Pi[c],,ENSMUSG00000028633 or ENSMUSG00000031360,,,,,,Nucleotide metabolism,,,,
3156,,MMRNR04910,DTMP Kinase,ATP[c] + dTMP[c] => ADP[c] + dTDP[c],1.4.3.3,ENSMUSG00000026281,,,,,,Nucleotide metabolism,,,,
3157,,MMRNR04911,Deoxyuridine Phosphorylase,deoxyuridine[c] + Pi[c] <=> 2-deoxy-D-ribose-1-phosphate[c] + uracil[c],,ENSMUSG00000020407 or ENSMUSG00000026839,,,,,,Nucleotide metabolism,,,,
3158,,MMRNR04912,GMP Reductase,GMP[c] + 2 H+[c] + NADPH[c] => IMP[c] + NADP+[c] + NH4+[c],1.7.1.7,ENSMUSG00000000253 or ENSMUSG00000002326,,,,,,Nucleotide metabolism,,,,
3159,,MMRNR04913,GMP Synthase,ATP[c] + glutamine[c] + H2O[c] + xanthosine-5-phosphate[c] => AMP[c] + glutamate[c] + GMP[c] + 2 H+[c] + PPi[c],,ENSMUSG00000027823,,,,,,Nucleotide metabolism,,,,
3160,,MMRNR04914,Nucleoside-Diphosphate Kinase (ATP:GDP),ATP[c] + GDP[c] <=> ADP[c] + GTP[c],3.4.13.3,ENSMUSG00000020857 or ENSMUSG00000024177 or ENSMUSG00000026575 or ENSMUSG00000032478 or ENSMUSG00000037601 or ENSMUSG00000073435,,,,,,Nucleotide metabolism,,,,
3161,,MMRNR04915,Nucleoside-Diphosphate Kinase (ATP:UDP),ATP[c] + UDP[c] <=> ADP[c] + UTP[c],3.6.1.6,ENSMUSG00000020857 or ENSMUSG00000024177 or ENSMUSG00000026575 or ENSMUSG00000032478 or ENSMUSG00000037601 or ENSMUSG00000073435,,,,,,Nucleotide metabolism,,,,
3162,,MMRNR04916,Nucleoside-Diphosphate Kinase (ATP:CDP),ATP[c] + CDP[c] <=> ADP[c] + CTP[c],3.6.1.6,ENSMUSG00000020857 or ENSMUSG00000024177 or ENSMUSG00000026575 or ENSMUSG00000032478 or ENSMUSG00000037601 or ENSMUSG00000073435,,,,,,Nucleotide metabolism,,,,
3163,,MMRNR04917,Nucleoside-Diphosphate Kinase (ATP:dTDP),ATP[c] + dTDP[c] <=> ADP[c] + dTTP[c],3.6.1.6,ENSMUSG00000020857 or ENSMUSG00000024177 or ENSMUSG00000026575 or ENSMUSG00000032478 or ENSMUSG00000037601 or ENSMUSG00000073435,,,,,,Nucleotide metabolism,,,,
3164,,MMRNR04918,Nucleoside-Diphosphate Kinase (ATP:dGDP),ATP[c] + dGDP[c] <=> ADP[c] + dGTP[c],2.7.4.6,ENSMUSG00000020857 or ENSMUSG00000024177 or ENSMUSG00000026575 or ENSMUSG00000032478 or ENSMUSG00000037601 or ENSMUSG00000073435,,,,,,Nucleotide metabolism,,,,
3165,,MMRNR04919,Nucleoside-Diphosphate Kinase (ATP:dUDP),ATP[c] + dUDP[c] <=> ADP[c] + dUTP[c],2.7.4.6,ENSMUSG00000020857 or ENSMUSG00000024177 or ENSMUSG00000026575 or ENSMUSG00000032478 or ENSMUSG00000037601 or ENSMUSG00000073435,,,,,,Nucleotide metabolism,,,,
3166,,MMRNR04920,Nucleoside-Diphosphate Kinase (ATP:dCDP),ATP[c] + dCDP[c] <=> ADP[c] + dCTP[c],2.7.4.6,ENSMUSG00000020857 or ENSMUSG00000024177 or ENSMUSG00000026575 or ENSMUSG00000032478 or ENSMUSG00000037601 or ENSMUSG00000073435,,,,,,Nucleotide metabolism,,,,
3167,,MMRNR04921,Nucleoside-Diphosphate Kinase (ATP:dADP),ATP[c] + dADP[c] <=> ADP[c] + dATP[c],2.7.4.6,ENSMUSG00000020857 or ENSMUSG00000024177 or ENSMUSG00000026575 or ENSMUSG00000032478 or ENSMUSG00000037601 or ENSMUSG00000073435,,,,,,Nucleotide metabolism,,,,
3168,,MMRNR04922,Nucleoside-Diphosphate Kinase (ATP:IDP),ATP[c] + IDP[c] <=> ADP[c] + ITP[c],2.7.4.6,ENSMUSG00000020857 or ENSMUSG00000024177 or ENSMUSG00000026575 or ENSMUSG00000032478 or ENSMUSG00000037601 or ENSMUSG00000073435,,,,,,Nucleotide metabolism,,,,
3169,,MMRNR04924,ATP:AMP Phosphotransferase Ec:2.7.4.11,ATP[c] + dAMP[c] <=> ADP[c] + dADP[c],2.7.4.11,ENSMUSG00000024782 or ENSMUSG00000026817 or ENSMUSG00000027710 or ENSMUSG00000028527 or ENSMUSG00000028792 or ENSMUSG00000031969 or ENSMUSG00000041323 or ENSMUSG00000052293 or ENSMUSG00000062908 or ENSMUSG00000078941,,,,,,Nucleotide metabolism,,,,
3170,,MMRNR04925,5'-Nucleotidase (dAMP),dAMP[c] + H2O[c] => 2-Deoxyadenosine[c] + Pi[c],3.1.3.5,ENSMUSG00000029780,,,,,,Nucleotide metabolism,,,,
3171,,MMRNR04926,ADPribose Diphosphatase,ADP-ribose[c] + H2O[c] => AMP[c] + 2 H+[c] + ribose-5-phosphate[c],3.6.1.13,ENSMUSG00000025817,,,,,,Nucleotide metabolism,,,,
3172,,MMRNR04927,Adenosine Kinase,adenosine[c] + ATP[c] => ADP[c] + AMP[c] + H+[c],4.6.1.1,ENSMUSG00000039197,,,,,,Nucleotide metabolism,,,,
3173,,MMRNR04870,"Cytidylate Kinase (CMP), Mitochondrial",ATP[m] + CMP[m] <=> ADP[m] + CDP[m],2.7.4.14,ENSMUSG00000020638,,,,,,Nucleotide metabolism,,,,
3174,,MMRNR04929,R_HMR_3965,dUDP[c] + H2O[c] => dUMP[c] + Pi[c],,ENSMUSG00000027203,,,,,,Nucleotide metabolism,,,,
3175,,MMRNR04930,R_HMR_3966,ATP[m] + H2O[m] => AMP[m] + PPi[m],,ENSMUSG00000074797,,,,,,Nucleotide metabolism,,,,
3176,,MMRNR04931,R_HMR_3968,ADP[c] + dUDP[c] <=> ATP[c] + dUMP[c],,ENSMUSG00000026281,,,,,,Nucleotide metabolism,,,,
3177,,MMRNR04932,R_HMR_3999,ADP[s] + H2O[s] => AMP[s] + Pi[s],,ENSMUSG00000036813 or ENSMUSG00000048120,,,,,,Nucleotide metabolism,,,,
3178,,MMRNR04933,R_HMR_4024,ADP[c] + CDP[c] <=> ATP[c] + CMP[c],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3179,,MMRNR04934,R_HMR_4054,ATP[c] + thymidine[c] => ADP[c] + dTMP[c],,ENSMUSG00000025574,,,,,,Nucleotide metabolism,,,,
3180,,MMRNR04935,R_HMR_4061,H2O[s] + UTP[s] => Pi[s] + UDP[s],,ENSMUSG00000036813 or ENSMUSG00000048120,,,,,,Nucleotide metabolism,,,,
3181,,MMRNR04936,R_HMR_4083,adenosine[m] + ATP[m] => ADP[m] + AMP[m],,,,,,,,Nucleotide metabolism,,,,
3182,,MMRNR04937,R_HMR_4136,GTP[s] + H2O[s] => GDP[s] + Pi[s],,ENSMUSG00000015085 or ENSMUSG00000016349 or ENSMUSG00000021236 or ENSMUSG00000021666 or ENSMUSG00000022789 or ENSMUSG00000025575 or ENSMUSG00000027774 or ENSMUSG00000033068 or ENSMUSG00000033335 or ENSMUSG00000034994 or ENSMUSG00000036813 or ENSMUSG00000037742 or ENSMUSG00000038563 or ENSMUSG00000040265 or ENSMUSG00000048120 or ENSMUSG00000073838,,,,,,Nucleotide metabolism,,,,
3183,,MMRNR04938,R_HMR_4180,ATP[c] + cytidine[c] => ADP[c] + CMP[c],,ENSMUSG00000002550 or ENSMUSG00000026558 or ENSMUSG00000089917,,,,,,Nucleotide metabolism,,,,
3184,,MMRNR04939,R_HMR_4185,ATP[c] + sulfate[c] => adenylyl sulfate[c] + PPi[c],,ENSMUSG00000024899 or ENSMUSG00000028032,,,,,,Nucleotide metabolism,,,,
3185,,MMRNR04940,R_HMR_4186,adenylyl sulfate[c] + ATP[c] => ADP[c] + PAPS[c],,ENSMUSG00000024899 or ENSMUSG00000028032,,,,,,Nucleotide metabolism,,,,
3186,,MMRNR04941,R_HMR_4342,H2O[s] + IDP[s] => IMP[s] + Pi[s],,ENSMUSG00000015085 or ENSMUSG00000021236 or ENSMUSG00000025575 or ENSMUSG00000033068 or ENSMUSG00000036813 or ENSMUSG00000048120 or ENSMUSG00000095463,,,,,,Nucleotide metabolism,,,,
3187,,MMRNR04942,R_HMR_4483,ATP[m] + thymidine[m] => ADP[m] + dTMP[m],,ENSMUSG00000035824,,,,,,Nucleotide metabolism,,,,
3188,,MMRNR04944,R_HMR_4516,dCDP[c] + H2O[c] => dCMP[c] + Pi[c],,ENSMUSG00000042462,,,,,,Nucleotide metabolism,,,,
3189,,MMRNR04945,R_HMR_4601,ATP[m] + deoxyguanosine[m] => ADP[m] + dGMP[m],,ENSMUSG00000014554,,,,,,Nucleotide metabolism,,,,
3190,,MMRNR04946,R_HMR_4633,ATP[c] + deoxyadenosine[c] => ADP[c] + dAMP[c],,ENSMUSG00000017697,,,,,,Nucleotide metabolism,,,,
3191,,MMRNR04947,R_HMR_4641,ATP[c] + deoxyuridine[c] => ADP[c] + dUMP[c],,ENSMUSG00000025574,,,,,,Nucleotide metabolism,,,,
3192,,MMRNR04948,R_HMR_4806,10-formyl-THF[c] + GAR[c] => N-formyl-GAR[c] + THF[c],,ENSMUSG00000022962,,,,,,Nucleotide metabolism,,,,
3193,,MMRNR04950,R_HMR_6625,ATP[m] + deoxyuridine[m] => ADP[m] + dUMP[m],,ENSMUSG00000035824,,,,,,Nucleotide metabolism,,,,
3194,,MMRNR04951,R_HMR_6626,dUMP[m] + H2O[m] => deoxyuridine[m] + Pi[m],,ENSMUSG00000020736 or ENSMUSG00000032615,,,,,,Nucleotide metabolism,,,,
3195,,MMRNR04954,R_HMR_7713,AMP[l] + H2O[l] => adenosine[l] + Pi[l],,ENSMUSG00000032420,,,,,,Nucleotide metabolism,,,,
3196,,MMRNR04955,R_HMR_7716,H2O[l] + UMP[l] => Pi[l] + uridine[l],,ENSMUSG00000032420,,,,,,Nucleotide metabolism,,,,
3197,,MMRNR04956,R_HMR_7717,H2O[m] + UMP[m] => Pi[m] + uridine[m],,ENSMUSG00000020736 or ENSMUSG00000032615,,,,,,Nucleotide metabolism,,,,
3198,,MMRNR04957,R_HMR_7721,CMP[l] + H2O[l] => cytidine[l] + Pi[l],,ENSMUSG00000032420,,,,,,Nucleotide metabolism,,,,
3199,,MMRNR04958,R_HMR_7728,GMP[l] + H2O[l] => guanosine[l] + Pi[l],,ENSMUSG00000032420,,,,,,Nucleotide metabolism,,,,
3200,,MMRNR04959,R_HMR_9850,H2O[n] + UppppU[n] => UMP[n] + UTP[n],,ENSMUSG00000028443,,,,,,Nucleotide metabolism,,,,
3201,,MMRNR04960,R_HMR_7863,CDP[c] + UDP[c] <=> CTP[c] + UMP[c],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3202,,MMRNR04961,R_HMR_7864,CDP[n] + UDP[n] <=> CTP[n] + UMP[n],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3203,,MMRNR04962,R_HMR_7865,2 UDP[c] <=> UMP[c] + UTP[c],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3204,,MMRNR04963,R_HMR_7866,2 UDP[n] <=> UMP[n] + UTP[n],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3205,,MMRNR04964,R_HMR_7867,GDP[c] + UDP[c] <=> GTP[c] + UMP[c],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3206,,MMRNR04965,R_HMR_7868,GDP[n] + UDP[n] <=> GTP[n] + UMP[n],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3207,,MMRNR04966,R_HMR_7869,dADP[c] + UDP[c] <=> dATP[c] + UMP[c],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3208,,MMRNR04967,R_HMR_7870,dADP[n] + UDP[n] <=> dATP[n] + UMP[n],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3209,,MMRNR04968,R_HMR_7871,dCDP[c] + UDP[c] <=> dCTP[c] + UMP[c],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3210,,MMRNR04969,R_HMR_7872,dCDP[n] + UDP[n] <=> dCTP[n] + UMP[n],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3211,,MMRNR04970,R_HMR_7873,dGDP[c] + UDP[c] <=> dGTP[c] + UMP[c],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3212,,MMRNR04971,R_HMR_7874,dGDP[n] + UDP[n] <=> dGTP[n] + UMP[n],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3213,,MMRNR04972,R_HMR_7875,ADP[m] + UDP[m] <=> ATP[m] + UMP[m],,ENSMUSG00000020638,,,,,,Nucleotide metabolism,,,,
3214,,MMRNR04973,R_HMR_7876,ADP[n] + UDP[n] <=> ATP[n] + UMP[n],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3215,,MMRNR04974,R_HMR_7879,dITP[c] + H+[c] + H2O[c] => 2-Deoxyinosine 5-Phosphate[c] + PPi[c],,ENSMUSG00000074797,,,,,,Nucleotide metabolism,,,,
3216,,MMRNR04975,R_HMR_7880,2-Deoxyinosine 5-Phosphate[c] + H2O[c] => deoxyinosine[c] + H+[c] + Pi[c],,ENSMUSG00000020736,,,,,,Nucleotide metabolism,,,,
3217,,MMRNR04976,R_HMR_7881,ADP[n] + dITP[n] <=> ATP[n] + dIDP[n],,ENSMUSG00000020857 or ENSMUSG00000037601,,,,,,Nucleotide metabolism,,,,
3218,,MMRNR04977,R_HMR_7882,ADP[n] + GTP[n] <=> ATP[n] + GDP[n],,ENSMUSG00000020857 or ENSMUSG00000037601,,,,,,Nucleotide metabolism,,,,
3219,,MMRNR04978,R_HMR_7883,ADP[m] + UTP[m] <=> ATP[m] + UDP[m],,ENSMUSG00000024177,,,,,,Nucleotide metabolism,,,,
3220,,MMRNR04979,R_HMR_7884,ADP[n] + UTP[n] <=> ATP[n] + UDP[n],,ENSMUSG00000020857 or ENSMUSG00000037601,,,,,,Nucleotide metabolism,,,,
3221,,MMRNR04980,R_HMR_7885,ADP[n] + CTP[n] <=> ATP[n] + CDP[n],,ENSMUSG00000020857 or ENSMUSG00000037601,,,,,,Nucleotide metabolism,,,,
3222,,MMRNR04981,R_HMR_7886,ADP[m] + dTTP[m] <=> ATP[m] + dTDP[m],,ENSMUSG00000024177,,,,,,Nucleotide metabolism,,,,
3223,,MMRNR04982,R_HMR_7887,ADP[n] + dTTP[n] <=> ATP[n] + dTDP[n],,ENSMUSG00000020857 or ENSMUSG00000037601,,,,,,Nucleotide metabolism,,,,
3224,,MMRNR04983,R_HMR_7888,ADP[n] + dGTP[n] <=> ATP[n] + dGDP[n],,ENSMUSG00000020857 or ENSMUSG00000037601,,,,,,Nucleotide metabolism,,,,
3225,,MMRNR04984,R_HMR_7889,ADP[n] + dUTP[n] <=> ATP[n] + dUDP[n],,ENSMUSG00000020857 or ENSMUSG00000037601,,,,,,Nucleotide metabolism,,,,
3226,,MMRNR04985,R_HMR_7890,ADP[m] + dCTP[m] <=> ATP[m] + dCDP[m],,ENSMUSG00000024177,,,,,,Nucleotide metabolism,,,,
3227,,MMRNR04986,R_HMR_7891,ADP[n] + dCTP[n] <=> ATP[n] + dCDP[n],,ENSMUSG00000020857 or ENSMUSG00000037601,,,,,,Nucleotide metabolism,,,,
3228,,MMRNR04987,R_HMR_7892,ADP[n] + dATP[n] <=> ATP[n] + dADP[n],,ENSMUSG00000020857 or ENSMUSG00000037601,,,,,,Nucleotide metabolism,,,,
3229,,MMRNR04988,R_HMR_7893,ADP[n] + ITP[n] <=> ATP[n] + IDP[n],,ENSMUSG00000020857 or ENSMUSG00000037601,,,,,,Nucleotide metabolism,,,,
3230,,MMRNR04991,R_HMR_8083,cGMP[n] + H2O[n] => GMP[n],,ENSMUSG00000019990 or ENSMUSG00000021699 or ENSMUSG00000023868 or ENSMUSG00000024992 or ENSMUSG00000025584 or ENSMUSG00000026239 or ENSMUSG00000028525 or ENSMUSG00000030671 or ENSMUSG00000032177 or ENSMUSG00000041119 or ENSMUSG00000059173 or ENSMUSG00000069094 or ENSMUSG00000070427 or ENSMUSG00000110195,,,,,,Nucleotide metabolism,,,,
3231,,MMRNR04992,R_HMR_8085,cGMP[g] + H2O[g] => GMP[g],,ENSMUSG00000019990 or ENSMUSG00000021699 or ENSMUSG00000023868 or ENSMUSG00000024992 or ENSMUSG00000025584 or ENSMUSG00000026239 or ENSMUSG00000028525 or ENSMUSG00000030671 or ENSMUSG00000032177 or ENSMUSG00000041119 or ENSMUSG00000059173 or ENSMUSG00000069094 or ENSMUSG00000070427 or ENSMUSG00000110195,,,,,,Nucleotide metabolism,,,,
3232,,MMRNR04993,R_HMR_8087,cAMP[g] + H2O[g] => AMP[g],,ENSMUSG00000019990 or ENSMUSG00000021699 or ENSMUSG00000023868 or ENSMUSG00000024992 or ENSMUSG00000025584 or ENSMUSG00000026239 or ENSMUSG00000028525 or ENSMUSG00000030671 or ENSMUSG00000032177 or ENSMUSG00000041119 or ENSMUSG00000059173 or ENSMUSG00000069094 or ENSMUSG00000070427 or ENSMUSG00000110195,,,,,,Nucleotide metabolism,,,,
3233,,MMRNR04994,R_HMR_8443,ADP-glucose[c] + H2O[c] => AMP[c] + glucose-1-phosphate[c],,ENSMUSG00000020910 or ENSMUSG00000025817 or ENSMUSG00000029310,,,,,,Nucleotide metabolism,,,,
3234,,MMRNR04995,R_HMR_8444,ADP-mannose[c] + H2O[c] => AMP[c] + mannose-1-phosphate[c],,ENSMUSG00000020910 or ENSMUSG00000025817 or ENSMUSG00000029310,,,,,,Nucleotide metabolism,,,,
3235,,MMRNR04998,R_HMR_8448,CDP[c] + dGDP[c] <=> CMP[c] + dGTP[c],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3236,,MMRNR04999,R_HMR_8449,CDP[n] + dGDP[n] <=> CMP[n] + dGTP[n],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3237,,MMRNR05000,R_HMR_8450,dCDP[c] + dGDP[c] <=> dCMP[c] + dGTP[c],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3238,,MMRNR05001,R_HMR_8451,dCDP[n] + dGDP[n] <=> dCMP[n] + dGTP[n],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3239,,MMRNR05002,R_HMR_8452,2 dCDP[c] <=> dCMP[c] + dCTP[c],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3240,,MMRNR05003,R_HMR_8453,2 dCDP[n] <=> dCMP[n] + dCTP[n],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3241,,MMRNR05004,R_HMR_8454,dADP[c] + dCDP[c] <=> dATP[c] + dCMP[c],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3242,,MMRNR05005,R_HMR_8455,dADP[n] + dCDP[n] <=> dATP[n] + dCMP[n],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3243,,MMRNR05006,R_HMR_8456,dCDP[c] + UDP[c] <=> dCMP[c] + UTP[c],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3244,,MMRNR05007,R_HMR_8457,dCDP[n] + UDP[n] <=> dCMP[n] + UTP[n],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3245,,MMRNR05008,R_HMR_8458,ADP[n] + CDP[n] <=> ATP[n] + CMP[n],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3246,,MMRNR05009,R_HMR_8459,ADP[n] + dCDP[n] <=> ATP[n] + dCMP[n],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3247,,MMRNR05010,R_HMR_8460,CDP[n] + dCDP[n] <=> CTP[n] + dCMP[n],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3248,,MMRNR05011,R_HMR_8462,dCDP[n] + GDP[n] <=> dCMP[n] + GTP[n],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3249,,MMRNR05012,R_HMR_8463,CDP[c] + dCDP[c] <=> CTP[c] + dCMP[c],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
3250,,MMRNR05013,R_HMR_8464,CDP[n] + GDP[n] <=> CMP[n] + GTP[n],,ENSMUSG00000028719,,,,,,Nucleotide metabolism,,,,
