MMRN_index,#,NAME,EQUATION,EC-NUMBER,GENE ASSOCIATION,LOWER BOUND,UPPER BOUND,OBJECTIVE,COMPARTMENT,MIRIAM,SUBSYSTEM,REPLACEMENT ID,NOTE,REFERENCE,CONFIDENCE SCORE,rxnKEGGID,rxnMetaNetXID,rxnREACTOMEID,rxnRheaID,rxnRheaMasterID,rxnBiGGID,rxnRheaFinal,rxnSBOTerms,ECNumber,RetiredID
MMRNR05034,,R_HMR_8489,H2O[c] + ITP[c] => IMP[c] + PPi[c],,ENSMUSG00000074797,,,,,kegg.reaction/R00720;bigg.reaction/NTPP9;vmhreaction/NTPP9;metanetx.reaction/MNXR102056;rhea/29400;rhea/29399;sbo/SBO:0000176,Nucleotide metabolism,,3.6.1.19,,0.0,R00720,MNXR102056,nan,RHEA:29400,RHEA:29399,NTPP9,29400; 29399,SBO:0000176,3.6.1.19,HMR_8489
MMRNR05035,,R_HMR_8493,dCMP[l] + H2O[l] => deoxycytidine[l] + Pi[l],,ENSMUSG00000002103,,,,,kegg.reaction/R01664;bigg.reaction/NTD3l;vmhreaction/NTD3l;metanetx.reaction/MNXR102033;sbo/SBO:0000176,Nucleotide metabolism,,3.1.3.2,,0.0,R01664,MNXR102033,nan,nan,nan,NTD3l,,SBO:0000176,3.1.3.2,HMR_8493
MMRNR05036,,R_HMR_8494,dAMP[l] + H2O[l] => deoxyadenosine[l] + Pi[l],,ENSMUSG00000002103,,,,,kegg.reaction/R02088;bigg.reaction/NTD6l;vmhreaction/NTD6l;metanetx.reaction/MNXR102036;sbo/SBO:0000176,Nucleotide metabolism,,3.1.3.2,,0.0,R02088,MNXR102036,nan,nan,nan,NTD6l,,SBO:0000176,3.1.3.2,HMR_8494
MMRNR05037,,R_HMR_8495,dGMP[l] + H2O[l] => deoxyguanosine[l] + Pi[l],,ENSMUSG00000002103,,,,,kegg.reaction/R01968;bigg.reaction/NTD8l;vmhreaction/NTD8l;metanetx.reaction/MNXR102038;sbo/SBO:0000176,Nucleotide metabolism,,3.1.3.2,,0.0,R01968,MNXR102038,nan,nan,nan,NTD8l,,SBO:0000176,3.1.3.2,HMR_8495
MMRNR05038,,Guanine Phosphoribosyltransferase,guanine[c] + PRPP[c] => GMP[c] + PPi[c],2.4.2.8,ENSMUSG00000025630,,,,,kegg.reaction/R01229;bigg.reaction/GUAPRT;vmhreaction/GUAPRT;metanetx.reaction/MNXR100409;sbo/SBO:0000176,Nucleotide salvage pathway,,,,2.0,R01229,MNXR100409,nan,nan,nan,GUAPRT,,SBO:0000176,2.4.2.8,GUAPRT
MMRNR05039,,Hypoxanthine Phosphoribosyltransferase (Hypoxanthine),Hypoxanthine[c] + PRPP[c] => IMP[c] + PPi[c],2.4.2.8,ENSMUSG00000025630,,,,,kegg.reaction/R01132;bigg.reaction/HXPRT;vmhreaction/HXPRT;metanetx.reaction/MNXR100752;sbo/SBO:0000176,Nucleotide salvage pathway,,,,2.0,R01132,MNXR100752,nan,nan,nan,HXPRT,,SBO:0000176,2.4.2.8,HXPRT
MMRNR05040,,"UDP-D-Glucuronate Decarboxylase, Golgi Apparatus",H+[g] + UDP-glucuronate[g] => CO2[g] + UDP-xylose[g],4.1.1.35,,,,,,kegg.reaction/R01384;bigg.reaction/UDPGLDCg;vmhreaction/UDPGLDCg;metanetx.reaction/MNXR105068;sbo/SBO:0000176,Nucleotide sugar metabolism,,,,2.0,R01384,MNXR105068,nan,nan,nan,UDPGLDCg,,SBO:0000176,4.1.1.35,UDPGLDCg
MMRNR05041,,"Alpha 1, 4-N-Acetylglucosaminyltransferase, Golgi Apparatus","core 2[g] + UDP-N-acetylglucosamine[g] => glcnac-alpha-1,4-core 2[g] + H+[g] + UDP[g]",,ENSMUSG00000037953,,,,,bigg.reaction/A4GNT2g;vmhreaction/A4GNT2g;metanetx.reaction/MNXR95131;sbo/SBO:0000176,O-glycan metabolism,,,,2.0,nan,MNXR95131,nan,nan,nan,A4GNT2g,,SBO:0000176,,A4GNT2g
MMRNR05042,,"Core 3 Beta-GlcNac-Transferase, Golgi Apparatus",Tn-antigen[g] + UDP-N-acetylglucosamine[g] => core 3[g] + H+[g] + UDP[g],2.4.1.147,ENSMUSG00000074004,,,,,kegg.reaction/R05909;bigg.reaction/CORE3GTg;vmhreaction/CORE3GTg;metanetx.reaction/MNXR96855;sbo/SBO:0000176,O-glycan metabolism,,,,2.0,R05909,MNXR96855,nan,nan,nan,CORE3GTg,,SBO:0000176,2.4.1.147,CORE3GTg
MMRNR05043,,"Core 4 Beta6-Galnac-Transferase, Golgi Apparatus",core 3[g] + UDP-N-acetylglucosamine[g] => core 4[g] + H+[g] + UDP[g],2.4.1.148,ENSMUSG00000032226,,,,,kegg.reaction/R05915;bigg.reaction/CORE4GTg;vmhreaction/CORE4GTg;metanetx.reaction/MNXR96856;sbo/SBO:0000176,O-glycan metabolism,,,,2.0,R05915,MNXR96856,nan,nan,nan,CORE4GTg,,SBO:0000176,2.4.1.148,CORE4GTg
MMRNR05044,,"Core 6 Beta-GlcNac-Transferase A, Golgi Apparatus",Tn-antigen[g] + UDP-N-acetylglucosamine[g] => core 6[g] + H+[g] + UDP[g],2.4.1.102,,,,,,bigg.reaction/CORE7GTg;vmhreaction/CORE6GTg;metanetx.reaction/MNXR96859;sbo/SBO:0000176,O-glycan metabolism,,,,2.0,nan,MNXR96859,nan,nan,nan,CORE7GTg,,SBO:0000176,2.4.1.102,CORE6GTg
MMRNR05045,,"Galnac Transferase, Golgi Apparatus",Protein-Linked Serine Or Threonine Residue (O-Glycosylation Site)[g] + UDP-N-acetyl-D-galactosamine[g] => H+[g] + Tn-antigen[g] + UDP[g],2.4.1.41,ENSMUSG00000039774 or ENSMUSG00000000420 or ENSMUSG00000060988 or ENSMUSG00000090035 or ENSMUSG00000020520 or ENSMUSG00000096914 or ENSMUSG00000026994 or ENSMUSG00000037280 or ENSMUSG00000021903 or ENSMUSG00000026828 or ENSMUSG00000020520 or ENSMUSG00000096914 or ENSMUSG00000024064 or ENSMUSG00000038072 or ENSMUSG00000026994 or ENSMUSG00000037280,,,,,bigg.reaction/GALNTg;vmhreaction/GALNTg;metanetx.reaction/MNXR100001;sbo/SBO:0000176,O-glycan metabolism,,,,2.0,nan,MNXR100001,nan,nan,nan,GALNTg,,SBO:0000176,2.4.1.41,GALNTg
MMRNR05046,,"Alpha-N-Acetylgalactosaminide Alpha-2, 6-Sialyltransferase",CMP-N-acetylneuraminate[g] + Tn-antigen[g] => CMP[g] + H+[g] + sialyl-Tn antigen[g],2.4.99.3,,,,,,kegg.reaction/R05911;vmhreaction/NS26Tg;metanetx.reaction/MNXR102026;sbo/SBO:0000176,O-glycan metabolism,,,,2.0,R05911,MNXR102026,nan,nan,nan,nan,,SBO:0000176,2.4.99.3,NS26Tg
MMRNR05047,,"Beta-Galactoside Alpha-2, 3-Sialyltransferase (T Antigen)",CMP-N-acetylneuraminate[g] + T-antigen[g] => CMP[g] + H+[g] + sialyl-T antigen[g],2.4.99.4,ENSMUSG00000013846,,,,,kegg.reaction/R05913;bigg.reaction/S23Tg;vmhreaction/S23Tg;metanetx.reaction/MNXR104147;metanetx.reaction/MNXR108986;sbo/SBO:0000176,O-glycan metabolism,,,,2.0,R05913,MNXR104147;MNXR108986,nan,nan,nan,S23Tg,,SBO:0000176,2.4.99.4,S23Tg
MMRNR05048,,R_HMR_7171,CMP-N-acetylneuraminate[g] + T-antigen[g] => CMP[g] + sialyl-T antigen[g],,ENSMUSG00000013846 or ENSMUSG00000031749 or ENSMUSG00000032038,,,,,kegg.reaction/R05913;bigg.reaction/S23Tg;vmhreaction/S23Tg;metanetx.reaction/MNXR104147;metanetx.reaction/MNXR108986;sbo/SBO:0000176,O-glycan metabolism,,2.4.99.4,,0.0,R05913,MNXR104147;MNXR108986,nan,nan,nan,S23Tg,,SBO:0000176,2.4.99.4,HMR_7171
MMRNR05049,,R_HMR_7174,Tn-antigen[g] + UDP-N-acetylglucosamine[g] => core 3[g] + UDP[g],,ENSMUSG00000074004,,,,,kegg.reaction/R05909;bigg.reaction/CORE3GTg;vmhreaction/CORE3GTg;metanetx.reaction/MNXR96855;sbo/SBO:0000176,O-glycan metabolism,,2.4.1.147,,0.0,R05909,MNXR96855,nan,nan,nan,CORE3GTg,,SBO:0000176,2.4.1.147,HMR_7174
MMRNR05050,,R_HMR_7175,core 3[g] + UDP-N-acetylglucosamine[g] => core 4[g] + UDP[g],,ENSMUSG00000074004 or ENSMUSG00000032226,,,,,kegg.reaction/R05915;bigg.reaction/CORE4GTg;vmhreaction/CORE4GTg;metanetx.reaction/MNXR96856;sbo/SBO:0000176,O-glycan metabolism,,2.4.1.148,,0.0,R05915,MNXR96856,nan,nan,nan,CORE4GTg,,SBO:0000176,2.4.1.148,HMR_7175
MMRNR05051,,R_HMR_7180,Tn-antigen[g] + UDP-N-acetylglucosamine[g] => G00031[g] + UDP[g],,ENSMUSG00000038843 or ENSMUSG00000032226 or ENSMUSG00000091387,,,,,kegg.reaction/R05910;vmhreaction/HMR_7180;metanetx.reaction/MNXR109938;sbo/SBO:0000176,O-glycan metabolism,,2.4.1.102,,0.0,R05910,MNXR109938,nan,nan,nan,nan,,SBO:0000176,2.4.1.102,HMR_7180
MMRNR05052,,R_HMR_7181,G00031[g] + UDP-galactose[g] => G00032[g] + UDP[g],,ENSMUSG00000017929,,,,,kegg.reaction/R07628;vmhreaction/HMR_7181;metanetx.reaction/MNXR111230;sbo/SBO:0000176,O-glycan metabolism,,2.4.1,,0.0,R07628,MNXR111230,nan,nan,nan,nan,,SBO:0000176,2.4.1,HMR_7181
MMRNR05053,,R_HMR_7183,CMP-N-acetylneuraminate[g] + Tn-antigen[g] => CMP[g] + sialyl-Tn antigen[g],,ENSMUSG00000009588,,,,,kegg.reaction/R05911;vmhreaction/NS26Tg;metanetx.reaction/MNXR102026;sbo/SBO:0000176,O-glycan metabolism,,2.4.99.3,,0.0,R05911,MNXR102026,nan,nan,nan,nan,,SBO:0000176,2.4.99.3,HMR_7183
MMRNR05054,,R_HMR_7436,UDP-N-acetyl-D-galactosamine[g] => Tn-antigen[g] + UDP[g],,ENSMUSG00000000420 or ENSMUSG00000020520 or ENSMUSG00000038072 or ENSMUSG00000039774 or ENSMUSG00000060988 or ENSMUSG00000024064 or ENSMUSG00000021903 or ENSMUSG00000021130 or ENSMUSG00000038296 or ENSMUSG00000089704 or ENSMUSG00000026994 or ENSMUSG00000090035 or ENSMUSG00000026828 or ENSMUSG00000037280 or ENSMUSG00000031608 or ENSMUSG00000033316 or ENSMUSG00000028938 or ENSMUSG00000096914 or ENSMUSG00000034040,,,,,kegg.reaction/R05907;bigg.reaction/GALNTg;metanetx.reaction/MNXR100001;metanetx.reaction/MNXR109937;sbo/SBO:0000176,O-glycan metabolism,,2.4.1.41,,0.0,R05907,MNXR100001;MNXR109937,nan,nan,nan,GALNTg,,SBO:0000176,2.4.1.41,HMR_7436
MMRNR05055,,R_HMR_8255,"core 2[g] + UDP-N-acetylglucosamine[g] => glcnac-alpha-1,4-core 2[g] + UDP[g]",,ENSMUSG00000037953,,,,,bigg.reaction/A4GNT2g;vmhreaction/A4GNT2g;metanetx.reaction/MNXR95131;sbo/SBO:0000176,O-glycan metabolism,,2.4.1,,0.0,nan,MNXR95131,nan,nan,nan,A4GNT2g,,SBO:0000176,2.4.1,HMR_8255
MMRNR05056,,R_HMR_8256,Tn-antigen[g] + UDP-N-acetyl-D-galactosamine[g] => core 5[g] + UDP[g],,,,,,,bigg.reaction/CORE6GTg;vmhreaction/CORE5GTg;metanetx.reaction/MNXR96858;sbo/SBO:0000176,O-glycan metabolism,,,,0.0,nan,MNXR96858,nan,nan,nan,CORE6GTg,,SBO:0000176,nan,HMR_8256
MMRNR05057,,R_HMR_8257,Tn-antigen[g] + UDP-N-acetylglucosamine[g] => core 6[g] + UDP[g],,ENSMUSG00000038843,,,,,bigg.reaction/CORE7GTg;vmhreaction/CORE6GTg;metanetx.reaction/MNXR96859;sbo/SBO:0000176,O-glycan metabolism,,,,0.0,nan,MNXR96859,nan,nan,nan,CORE7GTg,,SBO:0000176,nan,HMR_8257
MMRNR05058,,R_HMR_8258,core 6[g] + UDP-galactose[g] => F1alpha[g] + UDP[g],,,,,,,bigg.reaction/N4Tg;vmhreaction/N4Tg;metanetx.reaction/MNXR101801;sbo/SBO:0000176,O-glycan metabolism,,,,0.0,nan,MNXR101801,nan,nan,nan,N4Tg,,SBO:0000176,nan,HMR_8258
MMRNR05059,,R_HMR_8260,Tn-antigen[g] + UDP-N-acetyl-D-galactosamine[g] => core 7[g] + UDP[g],,,,,,,bigg.reaction/CORE8GTg;vmhreaction/CORE7GTg;metanetx.reaction/MNXR96860;sbo/SBO:0000176,O-glycan metabolism,,,,0.0,nan,MNXR96860,nan,nan,nan,CORE8GTg,,SBO:0000176,nan,HMR_8260
MMRNR05060,,R_HMR_8261,Tn-antigen[g] + UDP-galactose[g] => core 8[g] + UDP[g],,,,,,,bigg.reaction/COt;vmhreaction/CORE8GTg;metanetx.reaction/MNXR96863;sbo/SBO:0000176,O-glycan metabolism,,,,0.0,nan,MNXR96863,nan,nan,nan,COt,,SBO:0000176,nan,HMR_8261
MMRNR05061,,R_HMR_2472,"H+[c] + linolenoyl-CoA[c] + NADPH[c] + O2[c] => (6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[c] + 2 H2O[c] + NADP+[c]",,ENSMUSG00000010663 or ENSMUSG00000024665 or ENSMUSG00000024664,,,,,bigg.reaction/HMR_2472;vmhreaction/HMR_2472;sbo/SBO:0000176,Omega-3 fatty acid metabolism,,1.14.19,,0.0,nan,nan,nan,nan,nan,HMR_2472,,SBO:0000176,1.14.19,HMR_2472
MMRNR05062,,R_HMR_2475,"(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[c] + malonyl-CoA[c] => 3-keto-eicosa-8,11,14,17-all-cis-tetraenoyl-CoA[c] + CO2[c] + CoA[c]",,ENSMUSG00000006390 or ENSMUSG00000021364 or ENSMUSG00000038754 or ENSMUSG00000032262 or ENSMUSG00000032349 or ENSMUSG00000041220 or ENSMUSG00000021696,,,,,bigg.reaction/RE3110C;vmhreaction/RE3110C;metanetx.reaction/MNXR103792;sbo/SBO:0000176,Omega-3 fatty acid metabolism,,2.3.1.199,,0.0,nan,MNXR103792,nan,nan,nan,RE3110C,,SBO:0000176,2.3.1.199,HMR_2475
MMRNR05063,,R_HMR_2478,"3-keto-eicosa-8,11,14,17-all-cis-tetraenoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-all-cis-8,11,14,17-eicosatetraenoyl-CoA[c] + NADP+[c]",,ENSMUSG00000027195,,,,,vmhreaction/RE3112C;metanetx.reaction/MNXR103794;sbo/SBO:0000176,Omega-3 fatty acid metabolism,,1.1.1.330,,0.0,nan,MNXR103794,nan,nan,nan,nan,,SBO:0000176,1.1.1.330,HMR_2478
MMRNR05064,,R_HMR_2480,"3(S)-hydroxy-all-cis-8,11,14,17-eicosatetraenoyl-CoA[c] => eicosa-(2E,8Z,11Z,14Z,17Z)-pentaenoyl-CoA[c] + H2O[c]",,ENSMUSG00000025868 or ENSMUSG00000063275 or ENSMUSG00000033629 or ENSMUSG00000028497 or ENSMUSG00000035376,,,,,vmhreaction/RE3113C;metanetx.reaction/MNXR103795;sbo/SBO:0000176,Omega-3 fatty acid metabolism,,4.2.1.134,,0.0,nan,MNXR103795,nan,nan,nan,nan,,SBO:0000176,4.2.1.134,HMR_2480
MMRNR05065,,R_HMR_2482,"eicosa-(2E,8Z,11Z,14Z,17Z)-pentaenoyl-CoA[c] + H+[c] + NADPH[c] => (8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[c] + NADP+[c]",,ENSMUSG00000031708 or ENSMUSG00000049537,,,,,vmhreaction/RE3106C;metanetx.reaction/MNXR103790;sbo/SBO:0000176,Omega-3 fatty acid metabolism,,1.3.1.93,,0.0,nan,MNXR103790,nan,nan,nan,nan,,SBO:0000176,1.3.1.93,HMR_2482
MMRNR05066,,R_HMR_2484,"(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[c] + H+[c] + NADPH[c] + O2[c] => (5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[c] + 2 H2O[c] + NADP+[c]",,ENSMUSG00000010663 or ENSMUSG00000024665 or ENSMUSG00000024664,,,,,bigg.reaction/HMR_2484;vmhreaction/HMR_2484;sbo/SBO:0000176,Omega-3 fatty acid metabolism,,1.14.19,,0.0,nan,nan,nan,nan,nan,HMR_2484,,SBO:0000176,1.14.19,HMR_2484
MMRNR05067,,R_HMR_2486,"(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[c] + malonyl-CoA[c] => 3-oxo-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA[c] + CO2[c] + CoA[c]",,ENSMUSG00000006390 or ENSMUSG00000021364 or ENSMUSG00000038754 or ENSMUSG00000032262 or ENSMUSG00000032349 or ENSMUSG00000041220 or ENSMUSG00000021696,,,,,bigg.reaction/RE3120C;vmhreaction/RE3120C;metanetx.reaction/MNXR103797;sbo/SBO:0000176,Omega-3 fatty acid metabolism,,2.3.1.199,,0.0,nan,MNXR103797,nan,nan,nan,RE3120C,,SBO:0000176,2.3.1.199,HMR_2486
MMRNR05068,,R_HMR_2489,"3-oxo-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA[c] + NADP+[c]",,ENSMUSG00000027195,,,,,vmhreaction/RE3121C;metanetx.reaction/MNXR103798;sbo/SBO:0000176,Omega-3 fatty acid metabolism,,1.1.1.330,,0.0,nan,MNXR103798,nan,nan,nan,nan,,SBO:0000176,1.1.1.330,HMR_2489
MMRNR05069,,R_HMR_2491,"3(S)-hydroxy-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA[c] => 2-trans-7,10,13,16,19-all-cis-docosahexaenoyl-CoA[c] + H2O[c]",,ENSMUSG00000025868 or ENSMUSG00000063275 or ENSMUSG00000033629 or ENSMUSG00000028497 or ENSMUSG00000035376,,,,,vmhreaction/RE3122C;metanetx.reaction/MNXR103799;sbo/SBO:0000176,Omega-3 fatty acid metabolism,,4.2.1.134,,0.0,nan,MNXR103799,nan,nan,nan,nan,,SBO:0000176,4.2.1.134,HMR_2491
MMRNR05070,,R_HMR_2493,"2-trans-7,10,13,16,19-all-cis-docosahexaenoyl-CoA[c] + H+[c] + NADPH[c] => (7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA[c] + NADP+[c]",,ENSMUSG00000031708 or ENSMUSG00000049537,,,,,vmhreaction/RE3119C;metanetx.reaction/MNXR103796;sbo/SBO:0000176,Omega-3 fatty acid metabolism,,1.3.1.93,,0.0,nan,MNXR103796,nan,nan,nan,nan,,SBO:0000176,1.3.1.93,HMR_2493
MMRNR05071,,R_HMR_2495,"(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA[c] + H+[c] + NADPH[c] + O2[c] => (4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA[c] + 2 H2O[c] + NADP+[c]",,,,,,,bigg.reaction/HMR_2495;vmhreaction/HMR_2495;sbo/SBO:0000176,Omega-3 fatty acid metabolism,,,,0.0,nan,nan,nan,nan,nan,HMR_2495,,SBO:0000176,nan,HMR_2495
MMRNR05072,,R_HMR_2497,"(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA[c] + malonyl-CoA[c] => 3-oxo-tetracosa-9,12,15,18,21-all-cis-pentaenoyl-CoA[c] + CO2[c] + CoA[c]",,ENSMUSG00000006390 or ENSMUSG00000021364 or ENSMUSG00000038754 or ENSMUSG00000032262 or ENSMUSG00000032349 or ENSMUSG00000041220 or ENSMUSG00000021696,,,,,vmhreaction/RE3124C;metanetx.reaction/MNXR103801;sbo/SBO:0000176,Omega-3 fatty acid metabolism,,2.3.1.199,,0.0,nan,MNXR103801,nan,nan,nan,nan,,SBO:0000176,2.3.1.199,HMR_2497
MMRNR05073,,R_HMR_2499,"3-oxo-tetracosa-9,12,15,18,21-all-cis-pentaenoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-tetracosa-9,12,15,18,21-all-cis-pentaenoyl-CoA[c] + NADP+[c]",,ENSMUSG00000027195,,,,,vmhreaction/RE3125C;metanetx.reaction/MNXR103802;sbo/SBO:0000176,Omega-3 fatty acid metabolism,,1.1.1.330,,0.0,nan,MNXR103802,nan,nan,nan,nan,,SBO:0000176,1.1.1.330,HMR_2499
MMRNR05074,,R_HMR_2501,"3(S)-hydroxy-tetracosa-9,12,15,18,21-all-cis-pentaenoyl-CoA[c] => 2-trans-9,12,15,18,21-all-cis-tetracosahexaenoyl-CoA[c] + H2O[c]",,ENSMUSG00000025868 or ENSMUSG00000063275 or ENSMUSG00000033629 or ENSMUSG00000028497 or ENSMUSG00000035376,,,,,vmhreaction/RE3126C;metanetx.reaction/MNXR103803;sbo/SBO:0000176,Omega-3 fatty acid metabolism,,4.2.1.134,,0.0,nan,MNXR103803,nan,nan,nan,nan,,SBO:0000176,4.2.1.134,HMR_2501
MMRNR05075,,R_HMR_2503,"2-trans-9,12,15,18,21-all-cis-tetracosahexaenoyl-CoA[c] + H+[c] + NADPH[c] => (9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA[c] + NADP+[c]",,ENSMUSG00000031708 or ENSMUSG00000049537,,,,,vmhreaction/RE3123C;metanetx.reaction/MNXR103800;sbo/SBO:0000176,Omega-3 fatty acid metabolism,,1.3.1.93,,0.0,nan,MNXR103800,nan,nan,nan,nan,,SBO:0000176,1.3.1.93,HMR_2503
MMRNR05076,,R_HMR_2505,"(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA[c] + H+[c] + NADH[c] + O2[c] => (6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA[c] + 2 H2O[c] + NAD+[c]",,ENSMUSG00000010663 or ENSMUSG00000024665 or ENSMUSG00000024664,,,,,vmhreaction/DESAT24_1;sbo/SBO:0000176,Omega-3 fatty acid metabolism,,1.14.19.3,,0.0,nan,nan,nan,nan,nan,nan,,SBO:0000176,1.14.19.3,HMR_2505
MMRNR05077,,R_HMR_2510,"(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA[p] + O2[p] => delta2-THA-CoA[p] + H2O2[p]",,ENSMUSG00000020777 or ENSMUSG00000029098,,,,,vmhreaction/RE3145X;sbo/SBO:0000176,Omega-3 fatty acid metabolism,,1.3.3.6,,0.0,nan,nan,nan,nan,nan,nan,,SBO:0000176,1.3.3.6,HMR_2510
MMRNR05078,,R_HMR_2511,delta2-THA-CoA[p] + H2O[p] => 3-hydroxy-THA-CoA[p],,ENSMUSG00000022853,,,,,vmhreaction/RE3140X;sbo/SBO:0000176,Omega-3 fatty acid metabolism,,4.2.1.17,,0.0,nan,nan,nan,nan,nan,nan,,SBO:0000176,4.2.1.17,HMR_2511
MMRNR05079,,R_HMR_2515,"(8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[c] + malonyl-CoA[c] => 3-oxo-docosa-10,13,16,19-all-cis-tetraenoyl-CoA[c] + CO2[c] + CoA[c]",,ENSMUSG00000006390 or ENSMUSG00000021364 or ENSMUSG00000038754 or ENSMUSG00000032262 or ENSMUSG00000032349 or ENSMUSG00000041220 or ENSMUSG00000021696,,,,,vmhreaction/RE3170C;metanetx.reaction/MNXR103821;sbo/SBO:0000176,Omega-3 fatty acid metabolism,,2.3.1.199,,0.0,nan,MNXR103821,nan,nan,nan,nan,,SBO:0000176,2.3.1.199,HMR_2515
MMRNR05080,,R_HMR_2516,"3-oxo-docosa-10,13,16,19-all-cis-tetraenoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-docosa-10,13,16,19-all-cis-tetraenoyl-CoA[c] + NADP+[c]",,ENSMUSG00000027195,,,,,vmhreaction/RE3171C;metanetx.reaction/MNXR103822;sbo/SBO:0000176,Omega-3 fatty acid metabolism,,1.1.1.330,,0.0,nan,MNXR103822,nan,nan,nan,nan,,SBO:0000176,1.1.1.330,HMR_2516
MMRNR05081,,R_HMR_2518,"3(S)-hydroxy-docosa-10,13,16,19-all-cis-tetraenoyl-CoA[c] => H2O[c] + trans,cis,cis,cis,cis-2,10,13,16,19-docosapentaenoyl-CoA[c]",,ENSMUSG00000025868 or ENSMUSG00000063275 or ENSMUSG00000033629 or ENSMUSG00000028497 or ENSMUSG00000035376,,,,,vmhreaction/RE3172C;metanetx.reaction/MNXR103823;sbo/SBO:0000176,Omega-3 fatty acid metabolism,,4.2.1.134,,0.0,nan,MNXR103823,nan,nan,nan,nan,,SBO:0000176,4.2.1.134,HMR_2518
MMRNR05082,,R_HMR_2520,"H+[c] + NADPH[c] + trans,cis,cis,cis,cis-2,10,13,16,19-docosapentaenoyl-CoA[c] => 10,13,16,19-docosatetraenoyl-CoA[c] + NADP+[c]",,ENSMUSG00000031708 or ENSMUSG00000049537,,,,,vmhreaction/RE3169C;metanetx.reaction/MNXR103820;sbo/SBO:0000176,Omega-3 fatty acid metabolism,,1.3.1.93,,0.0,nan,MNXR103820,nan,nan,nan,nan,,SBO:0000176,1.3.1.93,HMR_2520
MMRNR05083,,R_HMR_2522,"10,13,16,19-docosatetraenoyl-CoA[c] + malonyl-CoA[c] => 3-oxo-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA[c] + CO2[c] + CoA[c]",,ENSMUSG00000006390 or ENSMUSG00000021364 or ENSMUSG00000038754 or ENSMUSG00000032262 or ENSMUSG00000032349 or ENSMUSG00000041220 or ENSMUSG00000021696,,,,,vmhreaction/RE3174C;metanetx.reaction/MNXR103825;sbo/SBO:0000176,Omega-3 fatty acid metabolism,,2.3.1.199,,0.0,nan,MNXR103825,nan,nan,nan,nan,,SBO:0000176,2.3.1.199,HMR_2522
MMRNR05084,,R_HMR_2524,"3-oxo-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA[c] + H+[c] + NADPH[c] => 3(S)-hydroxy-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA[c] + NADP+[c]",,ENSMUSG00000027195,,,,,vmhreaction/RE3175C;metanetx.reaction/MNXR103826;sbo/SBO:0000176,Omega-3 fatty acid metabolism,,1.1.1.330,,0.0,nan,MNXR103826,nan,nan,nan,nan,,SBO:0000176,1.1.1.330,HMR_2524
MMRNR05085,,R_HMR_2526,"3(S)-hydroxy-tetracosa-12,15,18,21-all-cis-tetraenoyl-CoA[c] => H2O[c] + trans,cis,cis,cis,cis-2,12,15,18,21-tetracosapentaenoyl-CoA[c]",,ENSMUSG00000025868 or ENSMUSG00000063275 or ENSMUSG00000033629 or ENSMUSG00000028497 or ENSMUSG00000035376,,,,,vmhreaction/RE3176C;metanetx.reaction/MNXR103827;sbo/SBO:0000176,Omega-3 fatty acid metabolism,,4.2.1.134,,0.0,nan,MNXR103827,nan,nan,nan,nan,,SBO:0000176,4.2.1.134,HMR_2526
MMRNR05086,,R_HMR_2528,"H+[c] + NADPH[c] + trans,cis,cis,cis,cis-2,12,15,18,21-tetracosapentaenoyl-CoA[c] => 12,15,18,21-tetracosatetraenoyl-CoA[c] + NADP+[c]",,ENSMUSG00000031708 or ENSMUSG00000049537,,,,,vmhreaction/RE3173C;metanetx.reaction/MNXR103824;sbo/SBO:0000176,Omega-3 fatty acid metabolism,,1.3.1.93,,0.0,nan,MNXR103824,nan,nan,nan,nan,,SBO:0000176,1.3.1.93,HMR_2528
